Zona,Distrito,Barrio,Sección_censal,Latitud,Longitud,Título,Precio,M2,Habitaciones,Baños,Terraza,Amueblado,Parking,Bus,Metro_y_Ferrocarril,RENFE,Tramvia,Gasto_mensual_familiar,Ingreso_mensual_familiar,Tasa_paro,Num_viviendas,Superficie_media_viviendas,Nacionalidad_española,Nacionalidad_extranjera,Población,Hombres,Mujeres,Zona_cat,Target
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902081,41.3935,2.16274,Alquiler ático  con terraza en passeig de gracia en Barcelona,2950,100,2,2,1,0,0,4,1,0,0,2939.3525,2436.28,8.82016810935083e-02,981,155.3,1566,480,2046,938,1108,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.3941671,2.1627486,Alquiler piso amueblado y equipado en Vila de Gràcia Barcelona,1600,100,2,2,0,1,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.3941671,2.1627486,Alquiler piso vistas impresionantes en Vila de Gràcia Barcelona,2499,100,2,2,0,1,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.393772039299996,2.1631392572999997,Alquiler piso Dreta de l´Eixample en Dreta de l´Eixample Barcelona,2900,168,2,2,1,1,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.394034212600005,2.1634134816,Alquiler apartamento apto 2hab en pso de gracia en Barcelona,1350,55,2,1,0,1,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902081,41.392404,2.164214,Alquiler ático ubicacion ideal en Dreta de l´Eixample Barcelona,1400,80,1,1,0,0,0,4,1,0,0,2939.3525,2436.28,8.82016810935083e-02,981,155.3,1566,480,2046,938,1108,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902081,41.3929070869,2.1639440395,Alquiler apartamento amueblado en Dreta de l´Eixample Barcelona,925,50,1,1,0,1,0,4,1,0,0,2939.3525,2436.28,8.82016810935083e-02,981,155.3,1566,480,2046,938,1108,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.39307,2.16427,"Alquiler apartamento  amueblado con ascensor, calefacción y aire acondicionado en Barcelona",1700,70,1,1,0,1,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.3932881974,2.1642655287,Alquiler piso  en finca regia en Dreta de l´Eixample Barcelona,2067,128,3,3,0,1,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.3935054669,2.1642413048,Alquiler piso luminoso con balcón en Dreta de l´Eixample Barcelona,1650,143,5,2,1,0,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.393608,2.164368,Alquiler piso  en el corazón del eixample en Dreta de l´Eixample Barcelona,1240,87,3,1,0,0,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,1
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.3932760708,2.1646133642,Alquiler piso vivienda en rambla catalunya en Dreta de l´Eixample Barcelona,1250,75,2,1,1,0,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.393624,2.164735,Alquiler apartamento magnífico piso amueblado junto pº de gracia en Barcelona,1650,95,3,3,0,1,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.3939204,2.1644227,Alquiler piso en carrer valencia magnífico piso en el eixample en Barcelona,2700,110,3,2,1,1,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.39016,2.16495,Alquiler apartamento espectacular ático con terraza en rambla catalunya en Barcelona,1850,67,2,2,0,1,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.39016,2.16495,Alquiler apartamento espectacular ático con terraza en rambla catalunya en Barcelona,1850,67,2,2,0,1,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.39016,2.16495,"Alquiler apartamento  con 2 habitaciones amueblado con ascensor, calefacción y aire acondicionado en Barcelona",1250,62,2,1,0,1,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.39059,2.16487,"Alquiler ático  amueblado con ascensor, calefacción, aire acondicionado y vistas a la montaña en Barcelona",1500,65,1,1,0,1,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.390092,2.165171,Alquiler ático piso amueblado en rambla catalunya en Barcelona,1400,70,2,1,0,1,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.3905,2.16511,Alquiler piso ático en alquiler de 2 habitaciones en rambla catalunya en Barcelona,1850,54,2,1,1,1,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.3905773781,2.1651886674000003,Alquiler piso  junto paseo de gracia en Dreta de l´Eixample Barcelona,1800,106,3,2,0,1,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.390762,2.164883,"Alquiler piso  con 3 habitaciones, amueblado y ascensor en Barcelona",1800,109,3,2,0,1,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.3908958321,2.1647484158,"Alquiler ático piso de dos habitaciones y dos terrazas en la dreta de l'eixample en Barcelona",1758,79,2,1,1,0,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.390897,2.165037,Alquiler dúplex magnifico piso familiar con patio privado en Barcelona,3000,112,4,2,0,0,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.391849,2.164779,Alquiler piso magnífico piso en paseo de gracia en Barcelona,2500,90,2,2,0,1,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.3919465213,2.1647918064,Alquiler piso todo a estrenar. céntrico en Dreta de l´Eixample Barcelona,1500,92,4,3,0,0,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.3919734708,2.1648277285,Alquiler piso en Dreta de l´Eixample Barcelona,1300,90,4,2,0,0,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,1
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.3914117317,2.1652930574,Alquiler piso  paseo de gracia en Dreta de l´Eixample Barcelona,1800,110,3,2,0,1,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.3911390748,2.165524269,Alquiler piso alquiler en pleno centro! en Dreta de l´Eixample Barcelona,2980,200,4,2,0,1,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902078,41.391862481,2.1652847656,Alquiler piso vistas a p de gracia.unico!!! en Vila de Gràcia Barcelona,1300,60,1,1,0,1,0,5,1,0,0,2989.86166666667,2451.51,8.93037533639633e-02,661,173.3,957,404,1361,617,744,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902078,41.391862481,2.1652847656,Alquiler piso vistas a p de gracia.unico!!! en Vila de Gràcia Barcelona,1300,60,1,1,0,1,0,5,1,0,0,2989.86166666667,2451.51,8.93037533639633e-02,661,173.3,957,404,1361,617,744,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902078,41.39189,2.16574,Alquiler piso lujoso piso amueblado temporal en paseo de gracia en Barcelona,2800,75,2,2,0,1,0,5,1,0,0,2989.86166666667,2451.51,8.93037533639633e-02,661,173.3,957,404,1361,617,744,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.3900843869,2.1658829694999997,Alquiler piso  alquiler eix. d pau claris en Dreta de l´Eixample Barcelona,1300,45,1,1,1,0,1,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.3902933081,2.1665916247,"Alquiler apartamento atico moderno de 140m2, 3 habitaciones dobles, 2 baños, cocina equipada, amueblado, garaje, terraza en Barcelona",3000,140,3,2,0,0,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.390369155,2.1666063171000003,Alquiler piso en Dreta de l´Eixample Barcelona,1400,65,1,1,1,1,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.390369155,2.1666063171000003,Alquiler piso en Dreta de l´Eixample Barcelona,1400,65,1,1,1,1,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.390628,2.166543,Alquiler dúplex precioso duplex 4 dormirorios con jardn privado en Barcelona,2950,180,4,2,0,1,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.3911918,2.1658333,Alquiler apartamento piso en alquiler en la nova esquerra de l´eixample en Barcelona,1100,62,2,1,0,0,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902078,41.3913867,2.1661472,Alquiler apartamento  alto standing en la mejor zona en Barcelona,1200,51,1,1,0,1,0,5,1,0,0,2989.86166666667,2451.51,8.93037533639633e-02,661,173.3,957,404,1361,617,744,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902078,41.3916966,2.1661883,Alquiler apartamento en passeig gracia precioso: inmejorable ubicación en Barcelona,1400,64,1,1,0,1,0,5,1,0,0,2989.86166666667,2451.51,8.93037533639633e-02,661,173.3,957,404,1361,617,744,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902078,41.391235,2.166328,Alquiler piso moderno piso reformado en paseo de gracia en Barcelona,2400,92,2,3,0,0,0,5,1,0,0,2989.86166666667,2451.51,8.93037533639633e-02,661,173.3,957,404,1361,617,744,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.392329,2.164747,Alquiler piso soleado piso ubicado en zona exclusiva en alquiler en Barcelona,1459,72,2,2,0,0,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.392702,2.165199,Alquiler piso  en alquiler de 166 m2 en Dreta de l´Eixample Barcelona,2350,166,5,3,0,0,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.3936499,2.1648907,Alquiler piso en carrer valencia piso alquiler paseo de gracia en Barcelona,850,60,1,1,0,1,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.3938713306,2.1649404053,Alquiler piso  en calle consell de cent en Dreta de l´Eixample Barcelona,2000,80,3,2,0,1,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.3933752,2.1653362,Alquiler piso a 30 mts de paseo de gracia en Dreta de l´Eixample Barcelona,1650,144,3,2,1,0,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.3933126516,2.1657591725,Alquiler piso  acogedor en aragó en Dreta de l´Eixample Barcelona,1150,60,2,1,0,1,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902078,41.392461558,2.1663951468000002,"Alquiler apartamento piso alto standing de 165m² con 3 habitaciones dobles, 2 baños, amueblado, exterior y muy luminoso. en Barcelona",2500,165,3,2,0,0,0,5,1,0,0,2989.86166666667,2451.51,8.93037533639633e-02,661,173.3,957,404,1361,617,744,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902078,41.3921367349,2.1666038659,Alquiler piso en el cuadrado de oro de bcn en Dreta de l´Eixample Barcelona,1200,67,1,1,0,0,0,5,1,0,0,2989.86166666667,2451.51,8.93037533639633e-02,661,173.3,957,404,1361,617,744,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.39336395,2.16593885,"Alquiler piso en carrer d'aragó 279 estupendo en Dreta de l´Eixample Barcelona",999,60,1,1,0,1,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.3934126898,2.1659998796,Alquiler apartamento piso en alquiler en la Dreta de l´Eixample en Barcelona,1326,53,1,1,0,0,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.3932578536,2.1662423919,"Alquiler piso  de 60 m2 en eixample con 2 habtaciones, 1 baño, cocina equipada. amueblado. en Barcelona",1150,60,2,1,0,1,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.3932578536,2.1662423919,"Alquiler piso  reformado de 65 m2 en eixample con habtacion doble, 1 baño, cocina equipada. amueblado. en Barcelona",1250,65,1,1,0,1,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.39384,2.16581,"Alquiler piso en carrer de pau claris 142 piso con 3 habitaciones con ascensor, calefacción y aire acondicionado en Barcelona",1520,160,3,2,0,0,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902080,41.3938367906,2.1658602751,Alquiler piso oportunidad para 11 meses. en Dreta de l´Eixample Barcelona,1100,70,1,1,0,1,0,6,2,0,0,3254.13,2667.41,9.44577175362833e-02,746,175.3,1109,372,1481,723,758,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3865875917,2.16683528,Alquiler piso  de 60m2 en la Dreta de l´Eixample con 2 habitaciones dobles y 1 baño. amueblado y equipado en Barcelona,1100,60,2,1,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3865875917,2.16683528,"Alquiler piso  de 90 m2 en eixample con dos habitaciones, un baño completo, cocina equipada. amueblado. en Barcelona",1800,90,2,2,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3868684273,2.1668047383,Alquiler piso  reformado en ciutat vella en Raval Barcelona,1100,90,3,2,0,0,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,1
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3865131732,2.1673742690999998,Alquiler piso  en alquiler en la nova esquerra de l´eixample en Barcelona,1400,90,3,2,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,1
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.386558955,2.167493316,Alquiler piso moderno al lado pl universidad!! en Barcelona,1800,94,2,2,1,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3867386181,2.1677447496,Alquiler piso luminosa propiedad en Raval Barcelona,1700,94,2,2,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3874041718,2.1671246387,Alquiler piso exclusivo y esplendido piso en Dreta de l´Eixample Barcelona,1700,71,2,2,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3876734,2.1668985,Alquiler ático precioso atico a pocos metros de rambla catalunya en muy buen estado en Barcelona,2500,150,3,2,0,0,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.38719,2.16764,"Alquiler piso en ronda de la universitat 35 piso con 3 habitaciones amueblado con ascensor, calefacción y aire acondicionado en Barcelona",1320,100,3,2,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,1
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3873283,2.1675702,Alquiler apartamento  de 3 habitaciones city center en Barcelona,2500,130,3,2,0,0,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3873283,2.1675702,Alquiler apartamento  de 3 habitaciones city center en Barcelona,2500,130,3,2,0,0,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3869974,2.1679471,Alquiler piso en ronda universitat piso lujos en el centro con mucha luz en Barcelona,1350,95,3,4,0,0,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,1
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.386087913699996,2.1683891912999997,Alquiler ático  junto pça. catalunya en Dreta de l´Eixample Barcelona,1950,130,4,2,1,0,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3870221238,2.167844569,Alquiler piso tipo dúplex en Dreta de l´Eixample Barcelona,1950,100,2,2,0,0,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3879577,2.168005,Alquiler piso en rambla catalunya piso reformado en una de las mejores zonas. en Barcelona,1150,45,1,1,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3875478474,2.1685353227,Alquiler piso oportunidad por precio y zona en Gòtic Barcelona,2000,146,4,2,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3879909363,2.1687694883,Alquiler apartamento piso en alquiler en la Dreta de l´Eixample en Barcelona,950,80,3,1,0,0,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,1
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3884811602,2.1670558812,Alquiler piso rambla catalunya en Dreta de l´Eixample Barcelona,1700,136,2,2,1,0,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.388384075,2.1677829603,Alquiler piso ensanche derecho- rbla catalunya en Barcelona,2300,195,6,2,0,0,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.3896884528,2.16743811,Alquiler piso  acogedor en finca regia en Dreta de l´Eixample Barcelona,800,47,1,1,0,0,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.3898330091,2.1672975635,"Alquiler piso muy céntrico, piscina en Dreta de l´Eixample Barcelona",1300,54,1,1,0,1,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902078,41.3900665711,2.1676088908,"Alquiler piso céntrico, full equipe en Dreta de l´Eixample Barcelona",1500,70,2,1,0,1,0,5,1,0,0,2989.86166666667,2451.51,8.93037533639633e-02,661,173.3,957,404,1361,617,744,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.388161,2.168012,Alquiler piso bonito piso en rambla catalunya en Dreta de l´Eixample Barcelona,830,50,1,1,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.388161,2.168012,Alquiler piso magnifico piso en rambla catalunya en Barcelona,2500,100,2,2,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3881716,2.1680253,Alquiler piso temporada 3 a 11 meses en Dreta de l´Eixample Barcelona,2400,145,3,2,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3881716,2.1680253,Alquiler piso temporada 3 a 11 meses en Dreta de l´Eixample Barcelona,2400,145,3,2,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902079,41.389567102600004,2.1680554086000003,Alquiler piso entre rbla catalunya pg gracia en Dreta de l´Eixample Barcelona,930,50,1,1,0,0,0,4,5,2,0,3022.66,2441.57,8.75332800837075e-02,775,157.1,949,347,1296,628,668,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3863380349,2.1689459918000003,Alquiler loft en Raval Barcelona,600,32,1,1,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3863380349,2.1689459918000003,Alquiler loft en Raval Barcelona,600,32,1,1,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.3879879694,2.1695357793,"Alquiler piso precioso, inmejorable situación en Dreta de l´Eixample Barcelona",1050,50,1,1,0,0,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.387984748200005,2.1695484749,Alquiler dúplex muy luminoso en paseo de gracia en Barcelona,1750,75,2,2,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.386320734899996,2.1698672913,Alquiler apartamento tallers - pelai en Raval Barcelona,600,32,1,1,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.386330622399996,2.1700429188999997,Alquiler apartamento piso en alquiler en el Raval en Barcelona,780,50,1,1,0,0,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.386450617,2.170344204,Alquiler piso completamente exterior en Raval Barcelona,695,45,2,1,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,0
1,"2. L'EIXAMPLE","7. la Dreta de l'Eixample",0801902077,41.387917,2.1699187,Alquiler piso  reformado. en Roquetes Barcelona,699,62,3,1,0,1,0,40,23,1,0,3012.63166666667,2680.21,8.94578895076426e-02,879,143.2,1025,545,1570,800,770,Alta,1
